Country,N,Mean,Mean_SE,median,Gini,Gini_SE,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,HC_20,HC_50,HC_80,HC_SE_20,HC_SE_50,HC_SE_80,CI_lower_20,CI_lower_50,CI_lower_80,CI_upper_20,CI_upper_50,CI_upper_80
lu11,6011,63171.66969,556.16955,54457,0.314446741,0.00694356,3.017081612,7.619178979,13.45368846,20.3428076,28.32712815,37.5961363,48.36532548,61.03715012,76.2916053,100,0.009050754,0.181470527,0.451950799,0.001221504,0.004971035,0.006419216,0.006656651,0.171727477,0.439369367,0.011444857,0.191213577,0.464532231
lu12,3755,66148.09125,904.0356,55055,0.331059623,0.00855408,2.85493155,7.437608523,13.16081794,19.8725332,27.66194933,36.61625956,47.08017045,59.46375065,74.39112028,100,0.014044245,0.181454862,0.471395422,0.001920317,0.006289276,0.008146164,0.010280493,0.169128108,0.455429233,0.017807997,0.193781616,0.487361611
lu13,3854,65394.77902,703.92932,56273.70313,0.314733071,0.00505543,2.919996885,7.566411552,13.39135057,20.27870801,28.24778102,37.55220506,48.42215327,61.07850353,76.37026455,100,0.011679168,0.177663961,0.453985788,0.001730609,0.00615699,0.008019868,0.008287236,0.165596482,0.438267135,0.0150711,0.18973144,0.469704441
lu14,3458,66305.94732,802.31601,56379,0.327716346,0.00658124,2.77322095,7.251386218,12.90688973,19.58155307,27.4909554,36.65748767,47.3796829,60.04226718,75.66624154,100,0.018185118,0.189863816,0.457623257,0.002272272,0.006669413,0.00847212,0.013731546,0.176792006,0.441018208,0.02263869,0.202935626,0.474228306
lu15,3814,68452.22415,1008.6401,58560.77539,0.333390631,0.0076807,2.380058898,6.854561991,12.54228586,19.27992849,27.21936498,36.42669918,47.21276538,59.91121563,75.20948082,100,0.029684409,0.185872856,0.456826092,0.002748086,0.006298886,0.008065932,0.024298259,0.173527266,0.441017156,0.035070559,0.198218446,0.472635028
lu16,3951,73668.3616,889.32552,64190.76367,0.337075814,0.00612511,2.316677142,6.588206128,12.09657354,18.84753502,26.88099853,36.20243133,47.03881384,59.74856862,75.31280319,100,0.030095322,0.20365262,0.447067741,0.002718069,0.006406824,0.007909866,0.024768004,0.191095477,0.431564689,0.03542264,0.216209763,0.462570793
lu17,3807,67461.51932,777.07417,57456.81201,0.343862532,0.006003,2.095415365,6.340005196,11.85592983,18.59092644,26.50454892,35.70475075,46.50244675,59.2105493,74.78428169,100,0.041510025,0.212847156,0.454261643,0.0032328,0.006633947,0.008069634,0.035173853,0.199844858,0.438445451,0.047846197,0.225849454,0.470077835
lu18,3832,72365.63818,971.32682,60556.90625,0.352356986,0.00703015,2.212424179,6.404268191,11.87163551,18.46342931,26.21913785,35.18678953,45.72095637,58.22111157,73.66266858,100,0.034422943,0.210435483,0.471652299,0.002945132,0.006584769,0.008064141,0.028650591,0.197529573,0.455846872,0.040195295,0.223341393,0.487457726
lu19,2774,72101.4021,976.90857,60264.15723,0.335857915,0.0073067,2.663509187,7.063905126,12.55592496,19.19072235,26.95908215,36.09021817,46.74801769,59.3615293,74.92913536,100,0.023351216,0.203278083,0.47038868,0.002867284,0.007640916,0.009476628,0.017731442,0.188302163,0.45181483,0.02897099,0.218254003,0.48896253
lu20,4072,77009.70524,773.58886,65255.00122,0.317987238,0.00566324,3.024608096,7.518413712,13.24288258,20.05439869,28.00491912,37.24404533,48.01212819,60.71380271,76.25235147,100,0.011180028,0.188738672,0.450768517,0.001647693,0.006132068,0.007797414,0.00795061,0.17672004,0.435485866,0.014409446,0.200757304,0.466051168
lu21,3901,82499.49372,912.22778,69299.98828,0.339852635,0.00657456,2.517559979,6.857240216,12.3477647,18.9126492,26.69271566,35.75402149,46.41524068,59.02814988,74.89226685,100,0.028298267,0.204623449,0.472077846,0.002654963,0.006459161,0.007992889,0.023094636,0.191963726,0.456412072,0.033501898,0.217283172,0.48774362
ml11,5485,1451908.677,29819.508,895500,0.513261635,0.00968925,1.114786429,3.413200435,6.77381272,11.06836028,16.53262285,23.47995791,32.36137926,44.41559419,61.24142882,100,0.123271578,0.413512147,0.61288561,0.004438904,0.006649444,0.006576897,0.114571487,0.400479476,0.599995128,0.131971669,0.426544818,0.625776092
ml13,4630,1820978.397,63372.43,1146263.492,0.509018472,0.01535686,1.348844669,3.906142658,7.405007463,11.97145619,17.68817057,24.73509945,33.57038018,44.72507734,59.6777038,100,0.088033295,0.390873035,0.605353129,0.004164113,0.007171026,0.007183205,0.079871784,0.376818083,0.591274307,0.096194806,0.404927987,0.619431951
ml14,6030,1539578.537,17785.652,1185200,0.3958966,0.00574008,1.998774729,5.725424749,10.64774001,16.62083149,23.70044043,31.99325647,42.04087273,54.26228576,69.78158642,100,0.043064213,0.25726963,0.532211465,0.002614213,0.005629259,0.006425519,0.037940449,0.246236486,0.519617678,0.048187977,0.268302774,0.544805252
ml15,5827,1754716.497,21179.517,1344120,0.399179747,0.00535192,2.053994608,5.569294886,10.19689336,15.98701568,22.93750365,31.45334134,41.72299302,54.23947673,70.7052354,100,0.03928703,0.283746867,0.519521663,0.002545065,0.005905767,0.006545099,0.034298794,0.272171777,0.506693504,0.044275266,0.295321957,0.532349822
ml16,5892,1670009.909,19094.766,1264025,0.399883065,0.00482766,2.104254214,5.735635922,10.3950226,16.14988868,23.12835811,31.49326954,41.53299358,53.83503999,70.13120794,100,0.034528216,0.283659379,0.531013737,0.002378622,0.005872554,0.00650132,0.029866202,0.272149385,0.518271383,0.03919023,0.295169373,0.543756091
ml17,6065,1825747.389,18590.76,1456175,0.375860889,0.00433195,2.063837953,5.908327158,10.95156502,17.14376918,24.45863651,33.18711408,43.55800542,56.18795533,72.41290888,100,0.040562709,0.247890295,0.501178498,0.002533124,0.005544405,0.006420272,0.035597878,0.237023461,0.488594997,0.04552754,0.258757129,0.513761999
ml18,5655,2233072.014,25353.893,1706500,0.39697417,0.00479339,2.169256649,5.898656501,10.65126854,16.40199842,23.3170867,31.64693338,41.64503698,53.93589734,70.10475305,100,0.033414407,0.278593439,0.522582531,0.00238985,0.00596155,0.006642175,0.028730386,0.266909016,0.509564108,0.038098428,0.290277862,0.535600954
ml19,6581,1946791.352,21030.852,1462600,0.402835479,0.00468017,2.052204817,5.658958646,10.45349446,16.33751676,23.27949511,31.40190748,41.07215081,53.22757583,69.5332004,100,0.037298853,0.268520708,0.541467395,0.002335864,0.005463161,0.006142219,0.032720644,0.25781311,0.529428866,0.041877062,0.279228306,0.553505924
ml20,6685,1791231.902,19178.961,1399003,0.399129632,0.00499944,1.888586451,5.427640904,10.2999579,16.34476783,23.57562972,31.98382119,41.91361664,53.7988404,69.67921917,100,0.048841402,0.258166236,0.514497121,0.002636148,0.005352446,0.006112751,0.043674646,0.247675634,0.50251635,0.054008158,0.268656838,0.526477892
mx84,4720,568.5866622,8.4454268,398.8202057,0.44834898,0.00826323,1.43452569,4.325272503,8.520230314,13.80067078,20.18582193,28.02338783,37.80132726,50.13308091,66.74605213,100,0.079327045,0.319474516,0.559294751,0.003933619,0.006786867,0.007226425,0.071617293,0.306172502,0.545131219,0.087036797,0.33277653,0.573458283
mx89,11493,11157.41936,230.97104,7280,0.486427151,0.01100944,1.423927215,4.17191265,7.904237688,12.64148044,18.56768952,25.93139698,35.00976557,46.45479188,62.32806337,100,0.079379171,0.371125708,0.589653219,0.002521605,0.004506358,0.004588356,0.074436917,0.362293408,0.580660206,0.084321425,0.379958008,0.598646232
mx92,10497,21795.84215,354.03864,13481.97321,0.509427147,0.01043435,1.277333688,3.824731984,7.352270125,11.83726022,17.40856516,24.31953597,33.0483799,44.21832554,59.89206519,100,0.10131138,0.402103303,0.611984505,0.002945107,0.004785742,0.004756222,0.095539076,0.392723421,0.60266248,0.107083684,0.411483185,0.62130653
mx94,12776,25929.47994,350.1084,15840,0.514439962,0.00735932,1.237194962,3.708412142,7.132177623,11.4923083,16.9568622,23.77842148,32.36786048,43.6911914,60.00514007,100,0.104521293,0.411533792,0.621865964,0.002706653,0.004353776,0.004290163,0.099216351,0.403000548,0.613457398,0.109826235,0.420067036,0.63027453
mx96,13998,34614.81595,502.48867,22047.72,0.492740172,0.00888103,1.407899176,4.09873409,7.784657416,12.45639854,18.20283747,25.32443891,34.22171917,45.66689048,61.83550082,100,0.08203207,0.38219644,0.602521265,0.002319384,0.004107102,0.004136282,0.077486162,0.374146667,0.594414301,0.086577978,0.390246213,0.610628229
mx98,10893,51367.63759,761.10097,31884.87988,0.51226627,0.0074215,1.114755551,3.475613584,6.819740527,11.22813556,16.81031415,23.80482511,32.71931144,44.38885373,60.81134384,100,0.11400614,0.402819385,0.609353647,0.003045129,0.004699312,0.00467469,0.108037796,0.393608903,0.600191422,0.119974484,0.412029867,0.618515872
mx00,10074,75709.53684,994.59781,48000,0.507287217,0.00758781,1.22650626,3.698785444,7.090280238,11.52357252,17.12238892,24.15916766,32.99531778,44.47641546,60.93955466,100,0.106960489,0.39838742,0.610808639,0.003079258,0.004877646,0.004857728,0.100925255,0.388827409,0.601287667,0.112995723,0.407947431,0.620329611
mx02,17126,82929.01509,734.17194,55000,0.486048304,0.00680152,1.277839136,3.84381995,7.507290199,12.20937897,18.13029961,25.49642901,34.70514399,46.59218303,63.33239585,100,0.101108575,0.374589235,0.58906521,0.002303667,0.003698557,0.003759587,0.096593471,0.367340196,0.581696554,0.105623679,0.381838274,0.596433866
mx04,22540,94012.27232,996.60985,60800,0.490340139,0.00529316,1.225511203,3.819593867,7.50038975,12.25763032,18.13473859,25.36996961,34.43919137,46.20969748,62.73549682,100,0.103349229,0.370995119,0.59975972,0.002027628,0.003217616,0.003263413,0.099375151,0.364688708,0.593363547,0.107323307,0.37730153,0.606155893
mx05,23140,108360.816,1182.9591,71618.64172,0.481217574,0.00788293,1.442782821,4.236953955,8.05105769,12.86548704,18.80841891,26.11652536,35.1972525,46.87879192,62.94460639,100,0.081198527,0.36805891,0.59502329,0.001795574,0.003170409,0.00322701,0.077679267,0.361845023,0.588698466,0.084717787,0.374272797,0.601348114
mx06,20843,119741.6047,1056.4052,81055.51852,0.466414968,0.00490339,1.600430916,4.588340564,8.592108416,13.56339467,19.70544994,27.14219389,36.3298443,47.92475357,63.94082638,100,0.068243506,0.354395767,0.588201151,0.001746633,0.003313198,0.003408987,0.064820167,0.347902019,0.581519659,0.071666845,0.360889515,0.594882643
mx08,29367,132210.5109,1301.9589,85312.00208,0.489378505,0.00564133,1.375240633,4.004503642,7.677146887,12.34581916,18.15673776,25.36636241,34.49188404,46.26265571,62.66919765,100,0.093755716,0.382035643,0.59644263,0.001700951,0.002835332,0.002862907,0.090421914,0.376478495,0.590831436,0.097089518,0.387592791,0.602053824
mx10,27493,124156.9366,892.0014,84769.95862,0.468182566,0.00358419,1.416833475,4.189024176,8.062476728,13.04639741,19.22380573,26.8030168,36.19029874,48.24535065,64.78592486,100,0.086620798,0.351951814,0.57808171,0.00169639,0.002880277,0.002978501,0.083295936,0.346306576,0.572243956,0.08994566,0.357597052,0.583919464
mx12,8967,136929.5627,1792.428,90944.03882,0.476614444,0.00730328,1.447545851,4.175764018,7.967046559,12.82728663,18.85147869,26.24862611,35.47204276,47.36634108,63.7338149,100,0.087446102,0.361038401,0.586491539,0.002983156,0.005072131,0.005200553,0.081599224,0.351097206,0.576298643,0.09329298,0.370979596,0.596684435
mx14,19427,142110.6018,1680.2647,94438.00293,0.477466715,0.00795292,1.553718055,4.385019154,8.246690063,13.1181843,19.11900976,26.47054211,35.52465035,47.03585009,62.95914111,100,0.077907047,0.363602744,0.592095796,0.001922972,0.003451238,0.003525918,0.074138092,0.356838443,0.585185124,0.081676002,0.370367045,0.599006468
mx16,70110,169354.1844,3473.445,113744.2012,0.473760075,0.01626114,1.576686787,4.485269148,8.423360646,13.39412413,19.47816108,26.91126949,36.03647597,47.51794558,63.08127216,100,0.074145726,0.352173334,0.588384561,0.00098952,0.001803922,0.001858602,0.072206303,0.348637713,0.584741767,0.076085149,0.355708955,0.592027355
mx18,74429,181208.7466,960.57709,127846.1226,0.449382838,0.00395458,1.652140978,4.727207165,8.907178222,14.17031158,20.588594,28.36895486,37.870619,49.73141193,65.65325196,100,0.067523463,0.326460592,0.566858376,0.000919761,0.001718802,0.001816273,0.065720764,0.323091802,0.563298546,0.069326162,0.329829382,0.570418206
mx20,88702,179804.5651,874.79719,129163.9243,0.438322052,0.00362063,1.739724957,4.890307165,9.15541547,14.49856602,21.03798058,28.96388503,38.64990442,50.76963732,66.929891,100,0.060636747,0.319664975,0.556292945,0.000801342,0.001565821,0.001668143,0.059066145,0.316596021,0.553023445,0.062207349,0.322733929,0.559562445
mx22,89859,230391.555,961.06404,169948.6807,0.422405993,0.00246909,1.923013381,5.297657836,9.751786767,15.28524593,22.01519307,30.13107108,39.92066284,52.00416977,67.97948624,100,0.048284701,0.302477882,0.543147923,0.000715118,0.001532304,0.001661751,0.046883096,0.299474621,0.53989095,0.049686306,0.305481143,0.546404896
nl83,4812,15689.41446,133.26034,14280.46302,0.305664536,0.00708039,2.923015738,7.510147998,13.21395181,20.20935773,28.58546227,38.34036091,49.49631033,62.2358421,77.4436057,100,0.021463597,0.173163764,0.425227117,0.002089185,0.005454758,0.00712682,0.017368869,0.162472636,0.411258806,0.025558325,0.183854892,0.439195428
nl87,4103,16294.71442,140.00176,14620.79817,0.293786832,0.00350959,3.437681368,8.150127834,13.94143211,20.89091266,29.16530912,38.86027162,50.029896,62.91100458,78.17722241,100,0.005955921,0.164691212,0.429668642,0.001201231,0.005790392,0.007728224,0.003601552,0.153342252,0.414521601,0.00831029,0.176040172,0.444815683
nl90,4326,20236.03873,219.924,18314.11526,0.317296547,0.00531222,2.697505212,6.917808098,12.53206642,19.44825763,27.78593473,37.56328168,48.85026865,61.77715024,77.02666995,100,0.020887409,0.202869349,0.424742784,0.002174279,0.00611406,0.007515377,0.0166259,0.190886011,0.410012915,0.025148918,0.214852687,0.439472653
nl93,5134,20240.6062,159.23846,18665.62796,0.305593629,0.00343766,2.486437794,6.838266634,12.53714433,19.69631089,28.20128427,38.16451727,49.77563165,63.16116881,78.8588828,100,0.030985047,0.197230086,0.412155837,0.002418318,0.005553339,0.006869639,0.026245231,0.186345741,0.398691592,0.035724863,0.208114431,0.425620082
nl99,4331,25858.95226,213.38176,23691.81781,0.286300253,0.00372242,3.10887255,7.768107583,13.75031404,21.06541234,29.65668914,39.57807245,51.0565199,64.11676607,79.21525099,100,0.01216857,0.175343872,0.401031403,0.00166597,0.005778135,0.00744727,0.008903329,0.164018936,0.386435021,0.015433811,0.186668808,0.415627785
nl04,9335,30516.09465,233.66421,26224,0.323482955,0.00584113,2.909937421,7.436421482,13.02253611,19.71833998,27.64286765,36.99667296,47.89212682,60.55582163,75.75607274,100,0.018345324,0.19050983,0.453971688,0.001388945,0.004064502,0.005153055,0.015623043,0.182543553,0.443871885,0.021067605,0.198476107,0.464071491
nl05,8965,30977.03735,235.46244,26906,0.324948034,0.00480694,2.890417025,7.284304862,12.76980139,19.40412831,27.36935226,36.83513575,47.89902083,60.67463038,75.94405268,100,0.01614055,0.205909412,0.451791304,0.001330916,0.004270689,0.005256138,0.013532003,0.197539015,0.441489463,0.018749097,0.214279809,0.462093145
nl06,10198,33023.72714,260.58896,27663,0.340939521,0.00451346,2.971431736,7.272963345,12.53668306,18.85432315,26.52259924,35.67175899,46.45823334,59.0620007,74.28310832,100,0.011741594,0.222117462,0.472610379,0.001066698,0.004116147,0.004943789,0.009650905,0.214049962,0.462920731,0.013832283,0.230184962,0.482300027
nl07,10324,35078.28003,286.20934,29578,0.34128741,0.00473877,2.887353731,7.172912602,12.46209993,18.78314731,26.44320024,35.67550933,46.52102206,59.13914573,74.35137844,100,0.011503015,0.225767049,0.47148664,0.001049469,0.004114737,0.004912909,0.009446094,0.217702312,0.461857516,0.013559936,0.233831786,0.481115764
nl08,9716,35731.21096,275.77879,30286,0.340324387,0.00382527,2.77226616,7.103451702,12.41137678,18.78297308,26.45837385,35.7071101,46.56341802,59.27717618,74.62552721,100,0.020223024,0.219200913,0.471189129,0.001428048,0.004197078,0.005064121,0.017424101,0.210974791,0.461263634,0.023021947,0.227427035,0.481114624
nl09,10118,35463.00169,240.08322,30362,0.32738025,0.00374635,2.859531839,7.307908154,12.77308718,19.29896568,27.06253824,36.43037931,47.47043816,60.43023405,75.9826938,100,0.017324815,0.204595134,0.466106994,0.001297155,0.004010462,0.004959325,0.014782437,0.196734772,0.456386895,0.019867193,0.212455496,0.475827093
nl10,10474,35361.26675,234.82614,30335,0.325969548,0.00336671,2.911105968,7.359116263,12.82913084,19.3755636,27.2027082,36.53015488,47.52112531,60.47461456,76.06195001,100,0.018079776,0.202644591,0.461865568,0.001301902,0.00392769,0.004871323,0.015528095,0.19494646,0.452317951,0.020631457,0.210342722,0.471413185
nl11,10152,35787.98425,243.81599,30436,0.330351719,0.00351521,2.839491667,7.214158095,12.62454314,19.17672843,26.90787134,36.2027542,47.19272769,60.16139155,75.7857593,100,0.015831688,0.211683413,0.471305998,0.001238861,0.004054319,0.004954249,0.013403566,0.203737093,0.461595847,0.01825981,0.219629733,0.481016149
nl12,10114,35871.52522,242.13867,30580,0.330275049,0.00402279,2.758659321,7.152120295,12.55200153,19.08632907,26.8964159,36.22382699,47.24525161,60.26273773,75.93438914,100,0.022749188,0.210917515,0.465925816,0.001482602,0.004056543,0.004960183,0.019843342,0.202966837,0.456204036,0.025655034,0.218868193,0.475647596
nl13,10159,35994.14007,253.88678,30277,0.336689927,0.00447865,2.610769952,6.961599286,12.36173028,18.8733654,26.58622647,35.80616004,46.78055261,59.76896119,75.41811096,100,0.026179552,0.214169709,0.471567633,0.001584146,0.00407022,0.004952691,0.023074684,0.206192224,0.461860537,0.02928442,0.222147194,0.481274729
nl14,9800,36679.82272,284.7144,30238,0.346013106,0.00443811,2.643293271,6.963842726,12.24089668,18.59088762,26.08596316,35.1166999,45.91999312,58.83115409,74.46484809,100,0.02822892,0.224398275,0.486350967,0.001673078,0.004214209,0.00504888,0.024949748,0.216138577,0.476455343,0.031508092,0.232657973,0.496246591
nl15,12721,38763.13017,261.60068,31585,0.348884899,0.00344035,2.634241905,6.863432169,12.04608085,18.27150941,25.66912653,34.71735233,45.66345664,58.73685778,74.62566306,100,0.024404788,0.232861776,0.490995777,0.001368081,0.003747359,0.0044324,0.021723399,0.225517088,0.482308433,0.027086177,0.240206464,0.499683121
nl16,13299,39994.0612,254.41818,32564,0.351121505,0.00307209,2.582467702,6.727232152,11.85751295,18.02130401,25.39583824,34.44820996,45.48417302,58.69047379,74.75633111,100,0.026488981,0.239633238,0.492091248,0.001392495,0.003701482,0.00433517,0.023759741,0.232378467,0.48359447,0.029218221,0.246888009,0.500588026
nl17,12465,40643.27114,286.96038,32927,0.355122214,0.0035169,2.522937427,6.659036047,11.75778404,17.8945034,25.2715963,34.23670702,45.1940498,58.32931805,74.32701971,100,0.027305941,0.243967232,0.493259302,0.001459723,0.003846714,0.004478003,0.024444936,0.236427811,0.484482577,0.030166946,0.251506653,0.502036027
nl18,13719,41354.4125,277.50133,33779,0.350892384,0.00318246,2.54215186,6.753469236,11.92146451,18.10642922,25.52807618,34.56110595,45.51653137,58.67154184,74.60873124,100,0.026581613,0.232661951,0.488446461,0.001373344,0.003607404,0.004267689,0.023889909,0.225591568,0.480081944,0.029273317,0.239732334,0.496810978
nl19,13184,43931.26848,372.00624,34879,0.365771277,0.00458535,2.471460388,6.570862536,11.60720797,17.64376887,24.87075863,33.69968771,44.44515003,57.32060589,72.97103183,100,0.029494714,0.247334555,0.503083691,0.001473491,0.00375768,0.004354499,0.026606725,0.239969638,0.494549031,0.032382703,0.254699472,0.511618351
nl20,15195,45442.83009,301.02558,35462,0.367070217,0.00356422,2.448112366,6.438970144,11.31738737,17.22752627,24.28499158,33.18370918,44.1432366,57.46775852,73.830167,100,0.030290193,0.264527005,0.507916812,0.001390342,0.003578228,0.004055694,0.027565173,0.257513807,0.499967797,0.033015213,0.271540203,0.515865827
nl21,14309,47176.51281,298.71998,36560,0.366627389,0.00345829,2.419389594,6.421067755,11.29960192,17.18724669,24.16953083,33.0500788,44.10796641,57.5723555,74.03743106,100,0.032591559,0.266960997,0.511277471,0.001484407,0.003698135,0.004178832,0.029682176,0.259712785,0.503087112,0.035500942,0.274209209,0.51946783
